Sample_ID,IGSN,Material,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2OM,H2OP,SO2,SO3,V2O5,ZnO,Fe,Mn,FeS2,S,S_(SLFI),C_(non-carb),TOC,Latitude,Longitute,Elevation,Tectonic,Rock,Reference,Method,Expedition,Analysis_Comment
KAK1979-004-004, ,GL,51.08,1.29,14.75,,,,,10.75,,,7.41,12.07,,2.35,0.12,0.11,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-004-004, ,GL,51.08,1.29,14.75,,,,,10.75,,,7.41,12.07,,2.35,0.12,0.11,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-004-005, ,GL,50.54,1.26,14.5,,,,,10.81,,,7.46,12.04,,2.31,0.11,0.1,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-004-005, ,GL,50.54,1.26,14.5,,,,,10.8,,,7.46,12.04,,2.31,0.11,0.1,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-004-006, ,GL,50.91,1.28,14.55,,,,,10.85,,,7.38,12.13,,2.26,0.11,0.13,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-004-006, ,GL,50.91,1.28,14.55,,,,,10.85,,,7.38,12.13,,2.26,0.11,0.13,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-004-007, ,ROCK,50.9,1.43,14.29,,,,,11.62,,,6.87,11.39,,2.37,0.17,0.14,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1981",EMP,KK1979 , 
KAK1979-004-007, ,GL,50.9,1.43,14.29,,,,,11.62,,,6.87,11.39,,2.37,0.17,0.14,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-004-007, ,GL,50.9,1.43,14.29,,,,,11.62,,,6.87,11.39,,2.37,0.17,0.14,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-004-008, ,GL,51.14,1.27,14.55,,,,,10.62,,,7.51,12.06,,2.34,0.12,0.12,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-004-008, ,GL,51.14,1.27,14.55,,,,,10.62,,,7.51,12.06,,2.34,0.12,0.12,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-004-009, ,GL,50.68,1.28,14.6,,,,,10.82,,,7.35,12.1,,2.35,0.11,0.13,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-004-009, ,GL,50.68,1.28,14.6,,,,,10.82,,,7.35,12.1,,2.35,0.11,0.13,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-004-010T, ,GL,50.73,1.51,13.94,,,,,11.66,,,7.13,12.01,,2.49,0.23,0.15,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-004-011, ,GL,50.96,1.16,14.8,,,,,10.54,,,7.72,12.12,,2.31,0.1,0.1,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-004-011, ,GL,50.96,1.16,14.8,,,,,10.54,,,7.72,12.12,,2.31,0.1,0.1,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-004-012, ,GL,50.69,1.26,14.57,,,,,10.74,,,7.45,12.13,,2.28,0.12,0.11,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-004-012, ,GL,50.69,1.26,14.57,,,,,10.74,,,7.45,12.13,,2.28,0.12,0.11,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-004-013, ,ROCK,51.02,1.5,14.13,,,,,11.99,,,6.68,11.28,,2.44,0.18,0.15,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1981",EMP,KK1979 , 
KAK1979-004-013, ,GL,51.02,1.5,14.13,,,,,11.99,,,6.68,11.28,,2.44,0.16,0.15,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-004-013, ,GL,51.02,1.5,14.13,,,,,11.99,,,6.68,11.28,,2.44,0.18,0.15,,,,,,,,,,,,,,,,,1.805,-93.6268,-2520,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010, ,GL,48.14,1,17.39,,,,,9.53,,,9.02,12.14,,2.32,0.04,0.08,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-010, ,GL,48.14,1,17.39,,,,,9.53,,,9.02,12.14,,2.32,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-010, ,GL,48.14,1,17.39,,,,,9.53,,,9.02,12.14,,2.32,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-010, ,GL,48.76,0.85,17.46,,,,,9.05,,,9.13,12.58,,2.08,0.04,0.08,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-010, ,GL,48.76,0.85,17.46,,,,,9.05,,,9.13,12.58,,2.08,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-010, ,GL,48.76,0.85,17.46,,,,,9.05,,,9.13,12.58,,2.08,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-010-001, ,GL,48.47,0.86,17.95,,,,,9.17,,,9.02,12.62,,2.15,0.04,0.07,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-001, ,GL,48.47,0.86,17.95,,,,,9.17,,,9.02,12.62,,2.15,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-001, ,GL,48.47,0.86,17.95,,,,,9.17,,,9.02,12.62,,2.15,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-001, ,GL,48.47,0.86,17.95,,,,,9.17,,,9.02,12.62,,2.15,0.04,0.07,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-001, ,GL,48.47,0.86,17.95,,,,,9.17,,,9.02,12.62,,2.15,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-001, ,GL,48.47,0.86,17.95,,,,,9.17,,,9.02,12.62,,2.15,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-002, ,GL,48.37,0.84,17.45,,,,,8.98,,,9.19,12.62,,2.07,0.04,0.06,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-002, ,GL,48.37,0.84,17.45,,,,,8.98,,,9.19,12.62,,2.07,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-002, ,GL,48.37,0.84,17.45,,,,,8.98,,,9.19,12.62,,2.07,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-002, ,GL,48.37,0.84,17.45,,,,,8.98,,,9.19,12.62,,2.07,0.04,0.06,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-002, ,GL,48.37,0.84,17.45,,,,,8.98,,,9.19,12.62,,2.07,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-002, ,GL,48.37,0.84,17.45,,,,,8.98,,,9.19,12.62,,2.07,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-003, ,GL,48.14,0.86,17.5,,,,,8.99,,,9,12.58,,2.09,0.05,0.06,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-003, ,GL,48.14,0.86,17.5,,,,,8.99,,,9,12.58,,2.09,0.05,0.06,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-003, ,GL,48.14,0.86,17.5,,,,,8.99,,,9,12.58,,2.09,0.05,0.06,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-003, ,GL,48.14,0.86,17.5,,,,,8.99,,,9,12.58,,2.09,0.05,0.06,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-003, ,GL,48.14,0.86,17.5,,,,,8.99,,,9,12.58,,2.09,0.05,0.06,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-003, ,GL,48.14,0.86,17.5,,,,,8.99,,,9,12.58,,2.09,0.05,0.06,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-004, ,GL,48.78,0.82,17.57,,,,,8.97,,,8.99,12.68,,2.1,0.04,0.06,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-004, ,GL,48.78,0.82,17.57,,,,,8.97,,,8.99,12.68,,2.1,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-004, ,GL,48.78,0.82,17.57,,,,,8.97,,,8.99,12.68,,2.1,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-004, ,GL,48.78,0.82,17.57,,,,,8.97,,,8.99,12.68,,2.1,0.04,0.06,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-004, ,GL,48.78,0.82,17.57,,,,,8.97,,,8.99,12.68,,2.1,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-004, ,GL,48.78,0.82,17.57,,,,,8.97,,,8.99,12.68,,2.1,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-005, ,GL,48.05,0.86,17.52,,,,,8.92,,,8.98,12.62,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-005, ,GL,48.05,0.86,17.52,,,,,8.92,,,8.98,12.62,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-005, ,GL,48.05,0.86,17.52,,,,,8.92,,,8.98,12.62,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-005, ,GL,48.05,0.86,17.52,,,,,8.92,,,8.98,12.62,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-005, ,GL,48.05,0.86,17.52,,,,,8.92,,,8.98,12.62,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-005, ,GL,48.05,0.86,17.52,,,,,8.92,,,8.98,12.62,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-006, ,GL,49.21,0.9,17.05,,,,,8.97,,,8.98,12.76,,2.03,0.04,0.09,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-006, ,GL,49.21,0.9,17.05,,,,,8.97,,,8.98,12.76,,2.03,0.04,0.09,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-006, ,GL,49.21,0.9,17.05,,,,,8.97,,,8.98,12.76,,2.03,0.04,0.09,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-006, ,GL,49.21,0.9,17.05,,,,,8.97,,,8.98,12.76,,2.03,0.04,0.09,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-006, ,GL,49.21,0.9,17.05,,,,,8.97,,,8.98,12.76,,2.03,0.04,0.09,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-006, ,GL,49.21,0.9,17.05,,,,,8.97,,,8.98,12.76,,2.03,0.04,0.09,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-007, ,GL,48.61,0.84,17.66,,,,,9.09,,,9.11,12.69,,2.11,0.04,0.08,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-007, ,GL,48.61,0.84,17.66,,,,,9.09,,,9.11,12.69,,2.11,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-007, ,GL,48.61,0.84,17.66,,,,,9.09,,,9.11,12.69,,2.11,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-007, ,GL,48.61,0.84,17.66,,,,,9.09,,,9.11,12.69,,2.11,0.04,0.08,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-007, ,GL,48.61,0.84,17.66,,,,,9.09,,,9.11,12.69,,2.11,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-007, ,GL,48.61,0.84,17.66,,,,,9.09,,,9.11,12.69,,2.11,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-008, ,GL,48.46,0.84,17.72,,,,,9.06,,,8.98,12.67,,2.08,0.04,0.06,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-008, ,GL,48.46,0.84,17.72,,,,,9.06,,,8.98,12.67,,2.08,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-008, ,GL,48.46,0.84,17.72,,,,,9.06,,,8.98,12.67,,2.08,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-008, ,GL,48.46,0.84,17.72,,,,,9.06,,,8.98,12.67,,2.08,0.04,0.06,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-008, ,GL,48.46,0.84,17.72,,,,,9.06,,,8.98,12.67,,2.08,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-008, ,GL,48.46,0.84,17.72,,,,,9.06,,,8.98,12.67,,2.08,0.04,0.06,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-009, ,GL,48.23,0.87,17.56,,,,,9.11,,,9.12,12.51,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-009, ,GL,48.23,0.87,17.56,,,,,9.11,,,9.12,12.51,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-009, ,GL,48.23,0.87,17.56,,,,,9.11,,,9.12,12.51,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-009, ,GL,48.23,0.87,17.56,,,,,9.11,,,9.12,12.51,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-009, ,GL,48.23,0.87,17.56,,,,,9.11,,,9.12,12.51,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-009, ,GL,48.23,0.87,17.56,,,,,9.11,,,9.12,12.51,,2.07,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-010, ,GL,48.88,0.84,17.51,,,,,9.07,,,9.09,12.69,,2.05,0.04,0.08,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-010, ,GL,48.88,0.84,17.51,,,,,9.07,,,9.09,12.69,,2.05,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-010, ,GL,48.88,0.84,17.51,,,,,9.07,,,9.09,12.69,,2.05,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-010, ,GL,48.88,0.84,17.51,,,,,9.07,,,9.09,12.69,,2.05,0.04,0.08,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-010, ,GL,48.88,0.84,17.51,,,,,9.07,,,9.09,12.69,,2.05,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-010, ,GL,48.88,0.84,17.51,,,,,9.07,,,9.09,12.69,,2.05,0.04,0.08,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-011, ,GL,49.19,0.91,16.99,,,,,9.03,,,8.77,12.69,,2.07,0.04,0.11,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-011, ,GL,49.19,0.91,16.99,,,,,9.03,,,8.77,12.69,,2.07,0.04,0.11,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-011, ,GL,49.19,0.91,16.99,,,,,9.03,,,8.77,12.69,,2.07,0.04,0.11,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-011, ,GL,49.19,0.91,16.99,,,,,9.03,,,8.77,12.69,,2.07,0.04,0.11,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-011, ,GL,49.19,0.91,16.99,,,,,9.03,,,8.77,12.69,,2.07,0.04,0.11,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-011, ,GL,49.19,0.91,16.99,,,,,9.03,,,8.77,12.69,,2.07,0.04,0.11,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-012, ,GL,49.3,0.92,17.05,,,,,9.04,,,8.8,12.77,,2.04,0.04,0.07,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-012, ,GL,49.3,0.92,17.05,,,,,9.04,,,8.8,12.77,,2.04,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-012, ,GL,49.3,0.92,17.05,,,,,9.04,,,8.8,12.77,,2.04,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-012, ,GL,49.3,0.92,17.05,,,,,9.04,,,8.8,12.77,,2.04,0.04,0.07,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
